Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r,MTCO2e
Mammals,Critically Endangered,0.5,JP,1966,0.18,32601.15
Mammals,Critically Endangered,0.5,JP,1967,0.18,33451.89
Mammals,Critically Endangered,0.5,JP,1968,0.179,35010.35
Mammals,Critically Endangered,0.5,JP,1969,0.179,37112.04
Mammals,Critically Endangered,0.5,JP,1970,0.179,39614.23
Mammals,Critically Endangered,0.5,JP,1971,0.179,40530.42
Mammals,Critically Endangered,0.5,JP,1972,0.178,42211.48
Mammals,Critically Endangered,0.5,JP,1973,0.178,44280.37
Mammals,Critically Endangered,0.5,JP,1974,0.178,44121.82
Mammals,Critically Endangered,0.5,JP,1975,0.177,44050.01
Mammals,Critically Endangered,0.5,JP,1976,0.176,46057.62
Mammals,Critically Endangered,0.5,JP,1977,0.176,47041.32
Mammals,Critically Endangered,0.5,JP,1978,0.176,48596.89
Mammals,Critically Endangered,0.5,JP,1979,0.175,49858.01
Mammals,Critically Endangered,0.5,JP,1980,0.174,49454.78
Mammals,Critically Endangered,0.5,JP,1981,0.173,48207.63
Mammals,Critically Endangered,0.5,JP,1982,0.173,47704.35
Mammals,Critically Endangered,0.5,JP,1983,0.172,48048.05
Mammals,Critically Endangered,0.5,JP,1984,0.171,49506.89
Mammals,Critically Endangered,0.5,JP,1985,0.17,50883.29
Mammals,Critically Endangered,0.5,JP,1986,0.168,51424.55
Mammals,Critically Endangered,0.5,JP,1987,0.166,52670.11
Mammals,Critically Endangered,0.5,JP,1988,0.165,54519.88
Mammals,Critically Endangered,0.5,JP,1989,0.164,55424.76
Mammals,Critically Endangered,0.5,JP,1990,0.163,54478.18
Mammals,Critically Endangered,0.5,JP,1991,0.164,55314.77
Mammals,Critically Endangered,0.5,JP,1992,0.161,53864.92
Mammals,Endangered,0.5,Forward,1850,0.369,1671.58
Mammals,Endangered,0.5,Forward,1851,0.369,1685.14
Mammals,Endangered,0.5,Forward,1852,0.369,1712.52
Mammals,Endangered,0.5,Forward,1853,0.369,1744.62
Mammals,Endangered,0.5,Forward,1854,0.369,1838.26
Mammals,Endangered,0.5,Forward,1855,0.369,1855.61
Mammals,Endangered,0.5,Forward,1856,0.369,1902.93
Mammals,Endangered,0.5,Forward,1857,0.369,1918.21
Mammals,Endangered,0.5,Forward,1858,0.369,1931.72
Mammals,Endangered,0.5,Forward,1859,0.369,1977.01
Mammals,Endangered,0.5,Forward,1860,0.369,2049.92
Mammals,Endangered,0.5,Forward,1861,0.369,2096.42
Mammals,Endangered,0.5,Forward,1862,0.369,2115.8
Mammals,Endangered,0.5,Forward,1863,0.368,2174.59
Mammals,Endangered,0.5,Forward,1864,0.368,2248.07
Mammals,Endangered,0.5,Forward,1865,0.368,2309.96
Mammals,Endangered,0.5,Forward,1866,0.368,2347.4
Mammals,Endangered,0.5,Forward,1867,0.368,2426.49
Mammals,Endangered,0.5,Forward,1868,0.368,2461.67
Mammals,Endangered,0.5,Forward,1869,0.368,2535.26
Mammals,Endangered,0.5,Forward,1870,0.368,2568.52
Mammals,Endangered,0.5,Forward,1871,0.368,2651.61
Mammals,Endangered,0.5,Forward,1872,0.368,2805.06
Mammals,Endangered,0.5,Forward,1873,0.368,2910.03
Mammals,Endangered,0.5,Forward,1874,0.367,2835.53
Mammals,Endangered,0.5,Forward,1875,0.367,2975.62
Mammals,Endangered,0.5,Forward,1876,0.367,3016
Mammals,Endangered,0.5,Forward,1877,0.367,3067.16
Mammals,Endangered,0.5,Forward,1878,0.367,3090.95
Mammals,Endangered,0.5,Forward,1879,0.367,3221.87
Mammals,Endangered,0.5,Forward,1880,0.367,3466.18
Mammals,Endangered,0.5,Forward,1881,0.367,3535.83
Mammals,Endangered,0.5,Forward,1882,0.367,3664.01
Mammals,Endangered,0.5,Forward,1883,0.367,3812.37
Mammals,Endangered,0.5,Forward,1884,0.367,3847.57
Mammals,Endangered,0.5,Forward,1885,0.367,3877.67
Mammals,Endangered,0.5,Forward,1886,0.367,3925.95
Mammals,Endangered,0.5,Forward,1887,0.367,4052.51
Mammals,Endangered,0.5,Forward,1888,0.367,4324.25
Mammals,Endangered,0.5,Forward,1889,0.367,4339.29
Mammals,Endangered,0.5,Forward,1890,0.367,4601.05
Mammals,Endangered,0.5,Forward,1891,0.367,4752.98
Mammals,Endangered,0.5,Forward,1892,0.367,4791.43
Mammals,Endangered,0.5,Forward,1893,0.367,4771.07
Mammals,Endangered,0.5,Forward,1894,0.366,4897.12
Mammals,Endangered,0.5,Forward,1895,0.366,5102.3
Mammals,Endangered,0.5,Forward,1896,0.366,5225.58
Mammals,Endangered,0.5,Forward,1897,0.366,5406.76
Mammals,Endangered,0.5,Forward,1898,0.366,5618.41
Mammals,Endangered,0.5,Forward,1899,0.366,5990.29
Mammals,Endangered,0.5,Forward,1900,0.366,6242.25
Mammals,Endangered,0.5,Forward,1901,0.366,6398.4
Mammals,Endangered,0.5,Forward,1902,0.366,6525.69
Mammals,Endangered,0.5,Forward,1903,0.367,6960.58
Mammals,Endangered,0.5,Forward,1904,0.367,7034.49
Mammals,Endangered,0.5,Forward,1905,0.367,7371.01
Mammals,Endangered,0.5,Forward,1906,0.367,7678.75
Mammals,Endangered,0.5,Forward,1907,0.367,8452.3
Mammals,Endangered,0.5,Forward,1908,0.367,8234.47
Mammals,Endangered,0.5,Forward,1909,0.367,8487.3
Mammals,Endangered,0.5,Forward,1910,0.367,8827.21
Mammals,Endangered,0.5,Forward,1911,0.367,8957.82
Mammals,Endangered,0.5,Forward,1912,0.367,9309.66
Mammals,Endangered,0.5,Forward,1913,0.366,9927.85
Mammals,Endangered,0.5,Forward,1914,0.366,9229.24
Mammals,Endangered,0.5,Forward,1915,0.365,9142.34
Mammals,Endangered,0.5,Forward,1916,0.365,9685.77
Mammals,Endangered,0.5,Forward,1917,0.364,9993.44
Mammals,Endangered,0.5,Forward,1918,0.364,9896.8
Mammals,Endangered,0.5,Forward,1919,0.363,8905.55
Mammals,Endangered,0.5,Forward,1920,0.363,9993.64
Mammals,Endangered,0.5,Forward,1921,0.363,9036.88
Mammals,Endangered,0.5,Forward,1922,0.363,9440.31
Mammals,Endangered,0.5,Forward,1923,0.363,10458.99
Mammals,Endangered,0.5,Forward,1924,0.363,10516.44
Mammals,Endangered,0.5,Forward,1925,0.363,10671.69
Mammals,Endangered,0.5,Forward,1926,0.363,10557.28
Mammals,Endangered,0.5,Forward,1927,0.363,11402.16
Mammals,Endangered,0.5,Forward,1928,0.363,11401.07
Mammals,Endangered,0.5,Forward,1929,0.363,12110.35
Mammals,Endangered,0.5,Forward,1930,0.363,11421.35
Mammals,Endangered,0.5,Forward,1931,0.363,10502.01
Mammals,Endangered,0.5,Forward,1932,0.363,9763.69
Mammals,Endangered,0.5,Forward,1933,0.363,10175.85
Mammals,Endangered,0.5,Forward,1934,0.362,10875.6
Mammals,Endangered,0.5,Forward,1935,0.362,11323.5
Mammals,Endangered,0.5,Forward,1936,0.362,12197.97
Mammals,Endangered,0.5,Forward,1937,0.362,12904.77
Mammals,Endangered,0.5,Forward,1938,0.362,12355.64
Mammals,Endangered,0.5,Forward,1939,0.362,12957.99
Mammals,Endangered,0.5,Forward,1940,0.362,13783.93
Mammals,Endangered,0.5,Forward,1941,0.361,14098.08
Mammals,Endangered,0.5,Forward,1942,0.36,14192.13
Mammals,Endangered,0.5,Forward,1943,0.359,14682.31
Mammals,Endangered,0.5,Forward,1944,0.358,14690.47
Mammals,Endangered,0.5,Forward,1945,0.358,13012.78
Mammals,Endangered,0.5,Forward,1946,0.357,14143.72
Mammals,Endangered,0.5,Forward,1947,0.356,15465.85
Mammals,Endangered,0.5,Forward,1948,0.355,16207.23
Mammals,Endangered,0.5,Forward,1949,0.354,15916.8
Mammals,Endangered,0.5,Forward,1950,0.353,16890.93
Mammals,Endangered,0.5,Forward,1951,0.353,17999.91
Mammals,Endangered,0.5,Forward,1952,0.352,18289.06
Mammals,Endangered,0.5,Forward,1953,0.351,18807.37
Mammals,Endangered,0.5,Forward,1954,0.35,19294.46
Mammals,Endangered,0.5,Forward,1955,0.349,20897.93
Mammals,Endangered,0.5,Forward,1956,0.347,22089.56
Mammals,Endangered,0.5,Forward,1957,0.346,22826.03
Mammals,Endangered,0.5,Forward,1958,0.345,23548.55
Mammals,Endangered,0.5,Forward,1959,0.344,24752.49
Mammals,Endangered,0.5,Forward,1960,0.343,25988.11
Mammals,Endangered,0.5,Forward,1961,0.343,26188.78
Mammals,Endangered,0.5,Forward,1962,0.342,27104.02
Mammals,Endangered,0.5,Forward,1963,0.342,28523.2
Mammals,Endangered,0.5,Forward,1964,0.342,29803.1
Mammals,Endangered,0.5,Forward,1965,0.341,31127.83
Mammals,Endangered,0.5,Forward,1966,0.341,32601.15
Mammals,Endangered,0.5,Forward,1967,0.34,33451.89
Mammals,Endangered,0.5,Forward,1968,0.34,35010.35
Mammals,Endangered,0.5,Forward,1969,0.339,37112.04
Mammals,Endangered,0.5,Forward,1970,0.339,39614.23
Mammals,Endangered,0.5,Forward,1971,0.339,40530.42
Mammals,Endangered,0.5,Forward,1972,0.338,42211.48
Mammals,Endangered,0.5,Forward,1973,0.338,44280.37
Mammals,Endangered,0.5,Forward,1974,0.337,44121.82
Mammals,Endangered,0.5,Forward,1975,0.337,44050.01
Mammals,Endangered,0.5,Forward,1976,0.336,46057.62
Mammals,Endangered,0.5,Forward,1977,0.336,47041.32
Mammals,Endangered,0.5,Forward,1978,0.335,48596.89
Mammals,Endangered,0.5,Forward,1979,0.334,49858.01
Mammals,Endangered,0.5,Forward,1980,0.334,49454.78
Mammals,Endangered,0.5,Forward,1981,0.333,48207.63
Mammals,Endangered,0.5,Forward,1982,0.332,47704.35
Mammals,Endangered,0.5,Forward,1983,0.331,48048.05
Mammals,Endangered,0.5,Forward,1984,0.33,49506.89
Mammals,Endangered,0.5,Forward,1985,0.329,50883.29
Mammals,Endangered,0.5,Forward,1986,0.328,51424.55
Mammals,Endangered,0.5,Forward,1987,0.327,52670.11
Mammals,Endangered,0.5,Forward,1988,0.325,54519.88
Mammals,Endangered,0.5,Forward,1989,0.324,55424.76
Mammals,Endangered,0.5,Forward,1990,0.323,54478.18
Mammals,Endangered,0.5,Forward,1991,0.323,55314.77
Mammals,Endangered,0.5,Forward,1992,0.322,53864.92
Mammals,Endangered,0.5,Backward,1850,0.31,1671.58
Mammals,Endangered,0.5,Backward,1851,0.31,1685.14
Mammals,Endangered,0.5,Backward,1852,0.31,1712.52
Mammals,Endangered,0.5,Backward,1853,0.31,1744.62
Mammals,Endangered,0.5,Backward,1854,0.31,1838.26
Mammals,Endangered,0.5,Backward,1855,0.309,1855.61
Mammals,Endangered,0.5,Backward,1856,0.309,1902.93
Mammals,Endangered,0.5,Backward,1857,0.309,1918.21
Mammals,Endangered,0.5,Backward,1858,0.309,1931.72
Mammals,Endangered,0.5,Backward,1859,0.309,1977.01
Mammals,Endangered,0.5,Backward,1860,0.309,2049.92
Mammals,Endangered,0.5,Backward,1861,0.309,2096.42
Mammals,Endangered,0.5,Backward,1862,0.309,2115.8
Mammals,Endangered,0.5,Backward,1863,0.309,2174.59
Mammals,Endangered,0.5,Backward,1864,0.309,2248.07
Mammals,Endangered,0.5,Backward,1865,0.309,2309.96
Mammals,Endangered,0.5,Backward,1866,0.309,2347.4
Mammals,Endangered,0.5,Backward,1867,0.309,2426.49
Mammals,Endangered,0.5,Backward,1868,0.309,2461.67
Mammals,Endangered,0.5,Backward,1869,0.309,2535.26
Mammals,Endangered,0.5,Backward,1870,0.309,2568.52
Mammals,Endangered,0.5,Backward,1871,0.309,2651.61
Mammals,Endangered,0.5,Backward,1872,0.309,2805.06
Mammals,Endangered,0.5,Backward,1873,0.308,2910.03
Mammals,Endangered,0.5,Backward,1874,0.308,2835.53
Mammals,Endangered,0.5,Backward,1875,0.308,2975.62
Mammals,Endangered,0.5,Backward,1876,0.308,3016
Mammals,Endangered,0.5,Backward,1877,0.308,3067.16
Mammals,Endangered,0.5,Backward,1878,0.308,3090.95
Mammals,Endangered,0.5,Backward,1879,0.308,3221.87
Mammals,Endangered,0.5,Backward,1880,0.308,3466.18
Mammals,Endangered,0.5,Backward,1881,0.308,3535.83
Mammals,Endangered,0.5,Backward,1882,0.308,3664.01
Mammals,Endangered,0.5,Backward,1883,0.308,3812.37
Mammals,Endangered,0.5,Backward,1884,0.308,3847.57
Mammals,Endangered,0.5,Backward,1885,0.308,3877.67
Mammals,Endangered,0.5,Backward,1886,0.308,3925.95
Mammals,Endangered,0.5,Backward,1887,0.308,4052.51
Mammals,Endangered,0.5,Backward,1888,0.308,4324.25
Mammals,Endangered,0.5,Backward,1889,0.308,4339.29
Mammals,Endangered,0.5,Backward,1890,0.308,4601.05
Mammals,Endangered,0.5,Backward,1891,0.308,4752.98
Mammals,Endangered,0.5,Backward,1892,0.308,4791.43
Mammals,Endangered,0.5,Backward,1893,0.308,4771.07
Mammals,Endangered,0.5,Backward,1894,0.308,4897.12
Mammals,Endangered,0.5,Backward,1895,0.308,5102.3
Mammals,Endangered,0.5,Backward,1896,0.308,5225.58
Mammals,Endangered,0.5,Backward,1897,0.308,5406.76
Mammals,Endangered,0.5,Backward,1898,0.308,5618.41
Mammals,Endangered,0.5,Backward,1899,0.307,5990.29
Mammals,Endangered,0.5,Backward,1900,0.307,6242.25
Mammals,Endangered,0.5,Backward,1901,0.308,6398.4
Mammals,Endangered,0.5,Backward,1902,0.308,6525.69
Mammals,Endangered,0.5,Backward,1903,0.308,6960.58
Mammals,Endangered,0.5,Backward,1904,0.308,7034.49
Mammals,Endangered,0.5,Backward,1905,0.308,7371.01
Mammals,Endangered,0.5,Backward,1906,0.308,7678.75
Mammals,Endangered,0.5,Backward,1907,0.309,8452.3
Mammals,Endangered,0.5,Backward,1908,0.309,8234.47
Mammals,Endangered,0.5,Backward,1909,0.309,8487.3
Mammals,Endangered,0.5,Backward,1910,0.309,8827.21
Mammals,Endangered,0.5,Backward,1911,0.309,8957.82
Mammals,Endangered,0.5,Backward,1912,0.309,9309.66
Mammals,Endangered,0.5,Backward,1913,0.308,9927.85
Mammals,Endangered,0.5,Backward,1914,0.308,9229.24
Mammals,Endangered,0.5,Backward,1915,0.308,9142.34
Mammals,Endangered,0.5,Backward,1916,0.307,9685.77
Mammals,Endangered,0.5,Backward,1917,0.307,9993.44
Mammals,Endangered,0.5,Backward,1918,0.307,9896.8
Mammals,Endangered,0.5,Backward,1919,0.306,8905.55
Mammals,Endangered,0.5,Backward,1920,0.306,9993.64
Mammals,Endangered,0.5,Backward,1921,0.306,9036.88
Mammals,Endangered,0.5,Backward,1922,0.306,9440.31
Mammals,Endangered,0.5,Backward,1923,0.306,10458.99
Mammals,Endangered,0.5,Backward,1924,0.307,10516.44
Mammals,Endangered,0.5,Backward,1925,0.307,10671.69
Mammals,Endangered,0.5,Backward,1926,0.307,10557.28
Mammals,Endangered,0.5,Backward,1927,0.307,11402.16
Mammals,Endangered,0.5,Backward,1928,0.307,11401.07
Mammals,Endangered,0.5,Backward,1929,0.307,12110.35
Mammals,Endangered,0.5,Backward,1930,0.307,11421.35
Mammals,Endangered,0.5,Backward,1931,0.307,10502.01
Mammals,Endangered,0.5,Backward,1932,0.307,9763.69
Mammals,Endangered,0.5,Backward,1933,0.308,10175.85
Mammals,Endangered,0.5,Backward,1934,0.308,10875.6
Mammals,Endangered,0.5,Backward,1935,0.308,11323.5
Mammals,Endangered,0.5,Backward,1936,0.308,12197.97
Mammals,Endangered,0.5,Backward,1937,0.308,12904.77
Mammals,Endangered,0.5,Backward,1938,0.308,12355.64
Mammals,Endangered,0.5,Backward,1939,0.308,12957.99
Mammals,Endangered,0.5,Backward,1940,0.309,13783.93
Mammals,Endangered,0.5,Backward,1941,0.308,14098.08
Mammals,Endangered,0.5,Backward,1942,0.308,14192.13
Mammals,Endangered,0.5,Backward,1943,0.307,14682.31
Mammals,Endangered,0.5,Backward,1944,0.307,14690.47
Mammals,Endangered,0.5,Backward,1945,0.306,13012.78
Mammals,Endangered,0.5,Backward,1946,0.306,14143.72
Mammals,Endangered,0.5,Backward,1947,0.305,15465.85
Mammals,Endangered,0.5,Backward,1948,0.305,16207.23
Mammals,Endangered,0.5,Backward,1949,0.304,15916.8
Mammals,Endangered,0.5,Backward,1950,0.304,16890.93
Mammals,Endangered,0.5,Backward,1951,0.304,17999.91
Mammals,Endangered,0.5,Backward,1952,0.303,18289.06
Mammals,Endangered,0.5,Backward,1953,0.303,18807.37
Mammals,Endangered,0.5,Backward,1954,0.303,19294.46
Mammals,Endangered,0.5,Backward,1955,0.303,20897.93
Mammals,Endangered,0.5,Backward,1956,0.302,22089.56
Mammals,Endangered,0.5,Backward,1957,0.302,22826.03
Mammals,Endangered,0.5,Backward,1958,0.302,23548.55
Mammals,Endangered,0.5,Backward,1959,0.301,24752.49
Mammals,Endangered,0.5,Backward,1960,0.301,25988.11
Mammals,Endangered,0.5,Backward,1961,0.301,26188.78
Mammals,Endangered,0.5,Backward,1962,0.3,27104.02
Mammals,Endangered,0.5,Backward,1963,0.3,28523.2
Mammals,Endangered,0.5,Backward,1964,0.3,29803.1
Mammals,Endangered,0.5,Backward,1965,0.299,31127.83
Mammals,Endangered,0.5,Backward,1966,0.299,32601.15
Mammals,Endangered,0.5,Backward,1967,0.299,33451.89
Mammals,Endangered,0.5,Backward,1968,0.298,35010.35
Mammals,Endangered,0.5,Backward,1969,0.298,37112.04
Mammals,Endangered,0.5,Backward,1970,0.298,39614.23
Mammals,Endangered,0.5,Backward,1971,0.297,40530.42
Mammals,Endangered,0.5,Backward,1972,0.297,42211.48
Mammals,Endangered,0.5,Backward,1973,0.296,44280.37
Mammals,Endangered,0.5,Backward,1974,0.296,44121.82
Mammals,Endangered,0.5,Backward,1975,0.296,44050.01
Mammals,Endangered,0.5,Backward,1976,0.295,46057.62
Mammals,Endangered,0.5,Backward,1977,0.295,47041.32
Mammals,Endangered,0.5,Backward,1978,0.294,48596.89
Mammals,Endangered,0.5,Backward,1979,0.294,49858.01
Mammals,Endangered,0.5,Backward,1980,0.293,49454.78
Mammals,Endangered,0.5,Backward,1981,0.292,48207.63
Mammals,Endangered,0.5,Backward,1982,0.291,47704.35
Mammals,Endangered,0.5,Backward,1983,0.29,48048.05
Mammals,Endangered,0.5,Backward,1984,0.289,49506.89
Mammals,Endangered,0.5,Backward,1985,0.288,50883.29
Mammals,Endangered,0.5,Backward,1986,0.287,51424.55
Mammals,Endangered,0.5,Backward,1987,0.286,52670.11
Mammals,Endangered,0.5,Backward,1988,0.285,54519.88
Mammals,Endangered,0.5,Backward,1989,0.284,55424.76
Mammals,Endangered,0.5,Backward,1990,0.283,54478.18
Mammals,Endangered,0.5,Backward,1991,0.282,55314.77
Mammals,Endangered,0.5,Backward,1992,0.282,53864.92
Mammals,Endangered,0.5,JP,1850,0.362,1671.58
Mammals,Endangered,0.5,JP,1851,0.362,1685.14
Mammals,Endangered,0.5,JP,1852,0.361,1712.52
Mammals,Endangered,0.5,JP,1853,0.361,1744.62
Mammals,Endangered,0.5,JP,1854,0.361,1838.26
Mammals,Endangered,0.5,JP,1855,0.361,1855.61
Mammals,Endangered,0.5,JP,1856,0.36,1902.93
Mammals,Endangered,0.5,JP,1857,0.36,1918.21
Mammals,Endangered,0.5,JP,1858,0.36,1931.72
Mammals,Endangered,0.5,JP,1859,0.36,1977.01
Mammals,Endangered,0.5,JP,1860,0.359,2049.92
Mammals,Endangered,0.5,JP,1861,0.359,2096.42
Mammals,Endangered,0.5,JP,1862,0.359,2115.8
Mammals,Endangered,0.5,JP,1863,0.359,2174.59
Mammals,Endangered,0.5,JP,1864,0.358,2248.07
Mammals,Endangered,0.5,JP,1865,0.358,2309.96
Mammals,Endangered,0.5,JP,1866,0.358,2347.4
Mammals,Endangered,0.5,JP,1867,0.358,2426.49
Mammals,Endangered,0.5,JP,1868,0.357,2461.67
Mammals,Endangered,0.5,JP,1869,0.357,2535.26
Mammals,Endangered,0.5,JP,1870,0.357,2568.52
Mammals,Endangered,0.5,JP,1871,0.357,2651.61
Mammals,Endangered,0.5,JP,1872,0.356,2805.06
Mammals,Endangered,0.5,JP,1873,0.356,2910.03
Mammals,Endangered,0.5,JP,1874,0.355,2835.53
Mammals,Endangered,0.5,JP,1875,0.355,2975.62
Mammals,Endangered,0.5,JP,1876,0.355,3016
Mammals,Endangered,0.5,JP,1877,0.354,3067.16
Mammals,Endangered,0.5,JP,1878,0.354,3090.95
Mammals,Endangered,0.5,JP,1879,0.353,3221.87
Mammals,Endangered,0.5,JP,1880,0.353,3466.18
Mammals,Endangered,0.5,JP,1881,0.352,3535.83
Mammals,Endangered,0.5,JP,1882,0.352,3664.01
Mammals,Endangered,0.5,JP,1883,0.352,3812.37
Mammals,Endangered,0.5,JP,1884,0.351,3847.57
Mammals,Endangered,0.5,JP,1885,0.351,3877.67
Mammals,Endangered,0.5,JP,1886,0.351,3925.95
Mammals,Endangered,0.5,JP,1887,0.35,4052.51
Mammals,Endangered,0.5,JP,1888,0.35,4324.25
Mammals,Endangered,0.5,JP,1889,0.35,4339.29
Mammals,Endangered,0.5,JP,1890,0.349,4601.05
Mammals,Endangered,0.5,JP,1891,0.349,4752.98
Mammals,Endangered,0.5,JP,1892,0.348,4791.43
Mammals,Endangered,0.5,JP,1893,0.348,4771.07
Mammals,Endangered,0.5,JP,1894,0.348,4897.12
Mammals,Endangered,0.5,JP,1895,0.347,5102.3
Mammals,Endangered,0.5,JP,1896,0.347,5225.58
Mammals,Endangered,0.5,JP,1897,0.346,5406.76
Mammals,Endangered,0.5,JP,1898,0.346,5618.41
Mammals,Endangered,0.5,JP,1899,0.346,5990.29
Mammals,Endangered,0.5,JP,1900,0.345,6242.25
Mammals,Endangered,0.5,JP,1901,0.345,6398.4
Mammals,Endangered,0.5,JP,1902,0.344,6525.69
Mammals,Endangered,0.5,JP,1903,0.344,6960.58
Mammals,Endangered,0.5,JP,1904,0.344,7034.49
Mammals,Endangered,0.5,JP,1905,0.343,7371.01
Mammals,Endangered,0.5,JP,1906,0.343,7678.75
