Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r
Amphibians,Vulnerable,0.5,Forward,1589,0.136
Amphibians,Vulnerable,0.5,Forward,1590,0.136
Amphibians,Vulnerable,0.5,Forward,1591,0.136
Amphibians,Vulnerable,0.5,Forward,1592,0.136
Amphibians,Vulnerable,0.5,Forward,1593,0.136
Amphibians,Vulnerable,0.5,Forward,1594,0.136
Amphibians,Vulnerable,0.5,Forward,1595,0.136
Amphibians,Vulnerable,0.5,Forward,1596,0.136
Amphibians,Vulnerable,0.5,Forward,1597,0.136
Amphibians,Vulnerable,0.5,Forward,1598,0.136
Amphibians,Vulnerable,0.5,Forward,1599,0.137
Amphibians,Vulnerable,0.5,Forward,1600,0.137
Amphibians,Vulnerable,0.5,Forward,1601,0.137
Amphibians,Vulnerable,0.5,Forward,1602,0.137
Amphibians,Vulnerable,0.5,Forward,1603,0.136
Amphibians,Vulnerable,0.5,Forward,1604,0.136
Amphibians,Vulnerable,0.5,Forward,1605,0.136
Amphibians,Vulnerable,0.5,Forward,1606,0.136
Amphibians,Vulnerable,0.5,Forward,1607,0.136
Amphibians,Vulnerable,0.5,Forward,1608,0.136
Amphibians,Vulnerable,0.5,Forward,1609,0.136
Amphibians,Vulnerable,0.5,Forward,1610,0.136
Amphibians,Vulnerable,0.5,Forward,1611,0.136
Amphibians,Vulnerable,0.5,Forward,1612,0.136
Amphibians,Vulnerable,0.5,Forward,1613,0.136
Amphibians,Vulnerable,0.5,Forward,1614,0.136
Amphibians,Vulnerable,0.5,Forward,1615,0.136
Amphibians,Vulnerable,0.5,Forward,1616,0.136
Amphibians,Vulnerable,0.5,Forward,1617,0.136
Amphibians,Vulnerable,0.5,Forward,1618,0.136
Amphibians,Vulnerable,0.5,Forward,1619,0.136
Amphibians,Vulnerable,0.5,Forward,1620,0.136
Amphibians,Vulnerable,0.5,Forward,1621,0.136
Amphibians,Vulnerable,0.5,Forward,1622,0.136
Amphibians,Vulnerable,0.5,Forward,1623,0.136
Amphibians,Vulnerable,0.5,Forward,1624,0.136
Amphibians,Vulnerable,0.5,Forward,1625,0.136
Amphibians,Vulnerable,0.5,Forward,1626,0.136
Amphibians,Vulnerable,0.5,Forward,1627,0.136
Amphibians,Vulnerable,0.5,Forward,1628,0.136
Amphibians,Vulnerable,0.5,Forward,1629,0.136
Amphibians,Vulnerable,0.5,Forward,1630,0.136
Amphibians,Vulnerable,0.5,Forward,1631,0.136
Amphibians,Vulnerable,0.5,Forward,1632,0.136
Amphibians,Vulnerable,0.5,Forward,1633,0.136
Amphibians,Vulnerable,0.5,Forward,1634,0.136
Amphibians,Vulnerable,0.5,Forward,1635,0.136
Amphibians,Vulnerable,0.5,Forward,1636,0.136
Amphibians,Vulnerable,0.5,Forward,1637,0.136
Amphibians,Vulnerable,0.5,Forward,1638,0.136
Amphibians,Vulnerable,0.5,Forward,1639,0.136
Amphibians,Vulnerable,0.5,Forward,1640,0.136
Amphibians,Vulnerable,0.5,Forward,1641,0.136
Amphibians,Vulnerable,0.5,Forward,1642,0.136
Amphibians,Vulnerable,0.5,Forward,1643,0.136
Amphibians,Vulnerable,0.5,Forward,1644,0.136
Amphibians,Vulnerable,0.5,Forward,1645,0.136
Amphibians,Vulnerable,0.5,Forward,1646,0.136
Amphibians,Vulnerable,0.5,Forward,1647,0.136
Amphibians,Vulnerable,0.5,Forward,1648,0.136
Amphibians,Vulnerable,0.5,Forward,1649,0.136
Amphibians,Vulnerable,0.5,Forward,1650,0.136
Amphibians,Vulnerable,0.5,Forward,1651,0.136
Amphibians,Vulnerable,0.5,Forward,1652,0.136
Amphibians,Vulnerable,0.5,Forward,1653,0.136
Amphibians,Vulnerable,0.5,Forward,1654,0.136
Amphibians,Vulnerable,0.5,Forward,1655,0.136
Amphibians,Vulnerable,0.5,Forward,1656,0.136
Amphibians,Vulnerable,0.5,Forward,1657,0.136
Amphibians,Vulnerable,0.5,Forward,1658,0.136
Amphibians,Vulnerable,0.5,Forward,1659,0.136
Amphibians,Vulnerable,0.5,Forward,1660,0.136
Amphibians,Vulnerable,0.5,Forward,1661,0.136
Amphibians,Vulnerable,0.5,Forward,1662,0.136
Amphibians,Vulnerable,0.5,Forward,1663,0.136
Amphibians,Vulnerable,0.5,Forward,1664,0.136
Amphibians,Vulnerable,0.5,Forward,1665,0.136
Amphibians,Vulnerable,0.5,Forward,1666,0.136
Amphibians,Vulnerable,0.5,Forward,1667,0.136
Amphibians,Vulnerable,0.5,Forward,1668,0.136
Amphibians,Vulnerable,0.5,Forward,1669,0.136
Amphibians,Vulnerable,0.5,Forward,1670,0.136
Amphibians,Vulnerable,0.5,Forward,1671,0.136
Amphibians,Vulnerable,0.5,Forward,1672,0.136
Amphibians,Vulnerable,0.5,Forward,1673,0.136
Amphibians,Vulnerable,0.5,Forward,1674,0.136
Amphibians,Vulnerable,0.5,Forward,1675,0.136
Amphibians,Vulnerable,0.5,Forward,1676,0.136
Amphibians,Vulnerable,0.5,Forward,1677,0.136
Amphibians,Vulnerable,0.5,Forward,1678,0.136
Amphibians,Vulnerable,0.5,Forward,1679,0.136
Amphibians,Vulnerable,0.5,Forward,1680,0.136
Amphibians,Vulnerable,0.5,Forward,1681,0.136
Amphibians,Vulnerable,0.5,Forward,1682,0.136
Amphibians,Vulnerable,0.5,Forward,1683,0.136
Amphibians,Vulnerable,0.5,Forward,1684,0.136
Amphibians,Vulnerable,0.5,Forward,1685,0.136
Amphibians,Vulnerable,0.5,Forward,1686,0.136
Amphibians,Vulnerable,0.5,Forward,1687,0.136
Amphibians,Vulnerable,0.5,Forward,1688,0.136
Amphibians,Vulnerable,0.5,Forward,1689,0.136
Amphibians,Vulnerable,0.5,Forward,1690,0.136
Amphibians,Vulnerable,0.5,Forward,1691,0.136
Amphibians,Vulnerable,0.5,Forward,1692,0.136
Amphibians,Vulnerable,0.5,Forward,1693,0.136
Amphibians,Vulnerable,0.5,Forward,1694,0.136
Amphibians,Vulnerable,0.5,Forward,1695,0.136
Amphibians,Vulnerable,0.5,Forward,1696,0.136
Amphibians,Vulnerable,0.5,Forward,1697,0.136
Amphibians,Vulnerable,0.5,Forward,1698,0.136
Amphibians,Vulnerable,0.5,Forward,1699,0.136
Amphibians,Vulnerable,0.5,Forward,1700,0.136
Amphibians,Vulnerable,0.5,Forward,1701,0.136
Amphibians,Vulnerable,0.5,Forward,1702,0.136
Amphibians,Vulnerable,0.5,Forward,1703,0.136
Amphibians,Vulnerable,0.5,Forward,1704,0.136
Amphibians,Vulnerable,0.5,Forward,1705,0.136
Amphibians,Vulnerable,0.5,Forward,1706,0.136
Amphibians,Vulnerable,0.5,Forward,1707,0.136
Amphibians,Vulnerable,0.5,Forward,1708,0.136
Amphibians,Vulnerable,0.5,Forward,1709,0.136
Amphibians,Vulnerable,0.5,Forward,1710,0.136
Amphibians,Vulnerable,0.5,Forward,1711,0.136
Amphibians,Vulnerable,0.5,Forward,1712,0.136
Amphibians,Vulnerable,0.5,Forward,1713,0.136
Amphibians,Vulnerable,0.5,Forward,1714,0.136
Amphibians,Vulnerable,0.5,Forward,1715,0.136
Amphibians,Vulnerable,0.5,Forward,1716,0.136
Amphibians,Vulnerable,0.5,Forward,1717,0.136
Amphibians,Vulnerable,0.5,Forward,1718,0.136
Amphibians,Vulnerable,0.5,Forward,1719,0.136
Amphibians,Vulnerable,0.5,Forward,1720,0.136
Amphibians,Vulnerable,0.5,Forward,1721,0.136
Amphibians,Vulnerable,0.5,Forward,1722,0.136
Amphibians,Vulnerable,0.5,Forward,1723,0.136
Amphibians,Vulnerable,0.5,Forward,1724,0.136
Amphibians,Vulnerable,0.5,Forward,1725,0.136
Amphibians,Vulnerable,0.5,Forward,1726,0.136
Amphibians,Vulnerable,0.5,Forward,1727,0.136
Amphibians,Vulnerable,0.5,Forward,1728,0.136
Amphibians,Vulnerable,0.5,Forward,1729,0.136
Amphibians,Vulnerable,0.5,Forward,1730,0.136
Amphibians,Vulnerable,0.5,Forward,1731,0.136
Amphibians,Vulnerable,0.5,Forward,1732,0.136
Amphibians,Vulnerable,0.5,Forward,1733,0.135
Amphibians,Vulnerable,0.5,Forward,1734,0.135
Amphibians,Vulnerable,0.5,Forward,1735,0.135
Amphibians,Vulnerable,0.5,Forward,1736,0.135
Amphibians,Vulnerable,0.5,Forward,1737,0.135
Amphibians,Vulnerable,0.5,Forward,1738,0.135
Amphibians,Vulnerable,0.5,Forward,1739,0.135
Amphibians,Vulnerable,0.5,Forward,1740,0.135
Amphibians,Vulnerable,0.5,Forward,1741,0.135
Amphibians,Vulnerable,0.5,Forward,1742,0.135
Amphibians,Vulnerable,0.5,Forward,1743,0.135
Amphibians,Vulnerable,0.5,Forward,1744,0.135
Amphibians,Vulnerable,0.5,Forward,1745,0.135
Amphibians,Vulnerable,0.5,Forward,1746,0.135
Amphibians,Vulnerable,0.5,Forward,1747,0.135
Amphibians,Vulnerable,0.5,Forward,1748,0.135
Amphibians,Vulnerable,0.5,Forward,1749,0.135
Amphibians,Vulnerable,0.5,Forward,1750,0.135
Amphibians,Vulnerable,0.5,Forward,1751,0.135
Amphibians,Vulnerable,0.5,Forward,1752,0.135
Amphibians,Vulnerable,0.5,Forward,1753,0.135
Amphibians,Vulnerable,0.5,Forward,1754,0.135
Amphibians,Vulnerable,0.5,Forward,1755,0.135
Amphibians,Vulnerable,0.5,Forward,1756,0.135
Amphibians,Vulnerable,0.5,Forward,1757,0.135
Amphibians,Vulnerable,0.5,Forward,1758,0.135
Amphibians,Vulnerable,0.5,Forward,1759,0.135
Amphibians,Vulnerable,0.5,Forward,1760,0.135
Amphibians,Vulnerable,0.5,Forward,1761,0.135
Amphibians,Vulnerable,0.5,Forward,1762,0.135
Amphibians,Vulnerable,0.5,Forward,1763,0.135
Amphibians,Vulnerable,0.5,Forward,1764,0.135
Amphibians,Vulnerable,0.5,Forward,1765,0.135
Amphibians,Vulnerable,0.5,Forward,1766,0.135
Amphibians,Vulnerable,0.5,Forward,1767,0.135
Amphibians,Vulnerable,0.5,Forward,1768,0.135
Amphibians,Vulnerable,0.5,Forward,1769,0.135
Amphibians,Vulnerable,0.5,Forward,1770,0.135
Amphibians,Vulnerable,0.5,Forward,1771,0.135
Amphibians,Vulnerable,0.5,Forward,1772,0.135
Amphibians,Vulnerable,0.5,Forward,1773,0.135
Amphibians,Vulnerable,0.5,Forward,1774,0.135
Amphibians,Vulnerable,0.5,Forward,1775,0.135
Amphibians,Vulnerable,0.5,Forward,1776,0.135
Amphibians,Vulnerable,0.5,Forward,1777,0.135
Amphibians,Vulnerable,0.5,Forward,1778,0.135
Amphibians,Vulnerable,0.5,Forward,1779,0.135
Amphibians,Vulnerable,0.5,Forward,1780,0.135
Amphibians,Vulnerable,0.5,Forward,1781,0.135
Amphibians,Vulnerable,0.5,Forward,1782,0.135
Amphibians,Vulnerable,0.5,Forward,1783,0.135
Amphibians,Vulnerable,0.5,Forward,1784,0.135
Amphibians,Vulnerable,0.5,Forward,1785,0.135
Amphibians,Vulnerable,0.5,Forward,1786,0.135
Amphibians,Vulnerable,0.5,Forward,1787,0.135
Amphibians,Vulnerable,0.5,Forward,1788,0.135
Amphibians,Vulnerable,0.5,Forward,1789,0.135
Amphibians,Vulnerable,0.5,Forward,1790,0.135
Amphibians,Vulnerable,0.5,Forward,1791,0.135
Amphibians,Vulnerable,0.5,Forward,1792,0.135
Amphibians,Vulnerable,0.5,Forward,1793,0.135
Amphibians,Vulnerable,0.5,Forward,1794,0.135
Amphibians,Vulnerable,0.5,Forward,1795,0.135
Amphibians,Vulnerable,0.5,Forward,1796,0.135
Amphibians,Vulnerable,0.5,Forward,1797,0.135
Amphibians,Vulnerable,0.5,Forward,1798,0.135
Amphibians,Vulnerable,0.5,Forward,1799,0.135
Amphibians,Vulnerable,0.5,Forward,1800,0.135
Amphibians,Vulnerable,0.5,Forward,1801,0.135
Amphibians,Vulnerable,0.5,Forward,1802,0.135
Amphibians,Vulnerable,0.5,Forward,1803,0.135
Amphibians,Vulnerable,0.5,Forward,1804,0.135
Amphibians,Vulnerable,0.5,Forward,1805,0.135
Amphibians,Vulnerable,0.5,Forward,1806,0.135
Amphibians,Vulnerable,0.5,Forward,1807,0.135
Amphibians,Vulnerable,0.5,Forward,1808,0.135
Amphibians,Vulnerable,0.5,Forward,1809,0.135
Amphibians,Vulnerable,0.5,Forward,1810,0.135
Amphibians,Vulnerable,0.5,Forward,1811,0.135
Amphibians,Vulnerable,0.5,Forward,1812,0.135
Amphibians,Vulnerable,0.5,Forward,1813,0.135
Amphibians,Vulnerable,0.5,Forward,1814,0.135
Amphibians,Vulnerable,0.5,Forward,1815,0.135
Amphibians,Vulnerable,0.5,Forward,1816,0.135
Amphibians,Vulnerable,0.5,Forward,1817,0.135
Amphibians,Vulnerable,0.5,Forward,1818,0.135
Amphibians,Vulnerable,0.5,Forward,1819,0.135
Amphibians,Vulnerable,0.5,Forward,1820,0.135
Amphibians,Vulnerable,0.5,Forward,1821,0.135
Amphibians,Vulnerable,0.5,Forward,1822,0.135
Amphibians,Vulnerable,0.5,Forward,1823,0.135
Amphibians,Vulnerable,0.5,Forward,1824,0.135
Amphibians,Vulnerable,0.5,Forward,1825,0.135
Amphibians,Vulnerable,0.5,Forward,1826,0.135
Amphibians,Vulnerable,0.5,Forward,1827,0.135
Amphibians,Vulnerable,0.5,Forward,1828,0.135
Amphibians,Vulnerable,0.5,Forward,1829,0.135
Amphibians,Vulnerable,0.5,Forward,1830,0.135
Amphibians,Vulnerable,0.5,Forward,1831,0.135
Amphibians,Vulnerable,0.5,Forward,1832,0.135
Amphibians,Vulnerable,0.5,Forward,1833,0.135
Amphibians,Vulnerable,0.5,Forward,1834,0.135
Amphibians,Vulnerable,0.5,Forward,1835,0.135
Amphibians,Vulnerable,0.5,Forward,1836,0.135
Amphibians,Vulnerable,0.5,Forward,1837,0.136
Amphibians,Vulnerable,0.5,Forward,1838,0.136
Amphibians,Vulnerable,0.5,Forward,1839,0.136
Amphibians,Vulnerable,0.5,Forward,1840,0.136
Amphibians,Vulnerable,0.5,Forward,1841,0.136
Amphibians,Vulnerable,0.5,Forward,1842,0.136
Amphibians,Vulnerable,0.5,Forward,1843,0.136
Amphibians,Vulnerable,0.5,Forward,1844,0.136
Amphibians,Vulnerable,0.5,Forward,1845,0.136
Amphibians,Vulnerable,0.5,Forward,1846,0.136
Amphibians,Vulnerable,0.5,Forward,1847,0.136
Amphibians,Vulnerable,0.5,Forward,1848,0.136
Amphibians,Vulnerable,0.5,Forward,1849,0.136
Amphibians,Vulnerable,0.5,Forward,1850,0.136
Amphibians,Vulnerable,0.5,Forward,1851,0.136
Amphibians,Vulnerable,0.5,Forward,1852,0.136
Amphibians,Vulnerable,0.5,Forward,1853,0.136
Amphibians,Vulnerable,0.5,Forward,1854,0.136
Amphibians,Vulnerable,0.5,Forward,1855,0.136
Amphibians,Vulnerable,0.5,Forward,1856,0.136
Amphibians,Vulnerable,0.5,Forward,1857,0.137
Amphibians,Vulnerable,0.5,Forward,1858,0.137
Amphibians,Vulnerable,0.5,Forward,1859,0.137
Amphibians,Vulnerable,0.5,Forward,1860,0.137
Amphibians,Vulnerable,0.5,Forward,1861,0.137
Amphibians,Vulnerable,0.5,Forward,1862,0.137
Amphibians,Vulnerable,0.5,Forward,1863,0.137
Amphibians,Vulnerable,0.5,Forward,1864,0.137
Amphibians,Vulnerable,0.5,Forward,1865,0.137
Amphibians,Vulnerable,0.5,Forward,1866,0.137
Amphibians,Vulnerable,0.5,Forward,1867,0.137
Amphibians,Vulnerable,0.5,Forward,1868,0.137
Amphibians,Vulnerable,0.5,Forward,1869,0.137
Amphibians,Vulnerable,0.5,Forward,1870,0.137
Amphibians,Vulnerable,0.5,Forward,1871,0.137
Amphibians,Vulnerable,0.5,Forward,1872,0.138
Amphibians,Vulnerable,0.5,Forward,1873,0.138
Amphibians,Vulnerable,0.5,Forward,1874,0.138
Amphibians,Vulnerable,0.5,Forward,1875,0.138
Amphibians,Vulnerable,0.5,Forward,1876,0.138
Amphibians,Vulnerable,0.5,Forward,1877,0.138
Amphibians,Vulnerable,0.5,Forward,1878,0.138
Amphibians,Vulnerable,0.5,Forward,1879,0.138
Amphibians,Vulnerable,0.5,Forward,1880,0.138
Amphibians,Vulnerable,0.5,Forward,1881,0.138
Amphibians,Vulnerable,0.5,Forward,1882,0.138
Amphibians,Vulnerable,0.5,Forward,1883,0.138
Amphibians,Vulnerable,0.5,Forward,1884,0.138
Amphibians,Vulnerable,0.5,Forward,1885,0.138
Amphibians,Vulnerable,0.5,Forward,1886,0.138
Amphibians,Vulnerable,0.5,Forward,1887,0.138
Amphibians,Vulnerable,0.5,Forward,1888,0.138
Amphibians,Vulnerable,0.5,Forward,1889,0.138
Amphibians,Vulnerable,0.5,Forward,1890,0.138
Amphibians,Vulnerable,0.5,Forward,1891,0.138
Amphibians,Vulnerable,0.5,Forward,1892,0.138
Amphibians,Vulnerable,0.5,Forward,1893,0.138
Amphibians,Vulnerable,0.5,Forward,1894,0.139
Amphibians,Vulnerable,0.5,Forward,1895,0.139
Amphibians,Vulnerable,0.5,Forward,1896,0.139
Amphibians,Vulnerable,0.5,Forward,1897,0.139
Amphibians,Vulnerable,0.5,Forward,1898,0.139
Amphibians,Vulnerable,0.5,Forward,1899,0.139
Amphibians,Vulnerable,0.5,Forward,1900,0.139
Amphibians,Vulnerable,0.5,Forward,1901,0.139
Amphibians,Vulnerable,0.5,Forward,1902,0.139
Amphibians,Vulnerable,0.5,Forward,1903,0.139
Amphibians,Vulnerable,0.5,Forward,1904,0.139
Amphibians,Vulnerable,0.5,Forward,1905,0.139
Amphibians,Vulnerable,0.5,Forward,1906,0.139
Amphibians,Vulnerable,0.5,Forward,1907,0.139
Amphibians,Vulnerable,0.5,Forward,1908,0.139
Amphibians,Vulnerable,0.5,Forward,1909,0.139
Amphibians,Vulnerable,0.5,Forward,1910,0.139
Amphibians,Vulnerable,0.5,Forward,1911,0.138
Amphibians,Vulnerable,0.5,Forward,1912,0.138
Amphibians,Vulnerable,0.5,Forward,1913,0.138
Amphibians,Vulnerable,0.5,Forward,1914,0.138
Amphibians,Vulnerable,0.5,Forward,1915,0.138
Amphibians,Vulnerable,0.5,Forward,1916,0.137
Amphibians,Vulnerable,0.5,Forward,1917,0.137
Amphibians,Vulnerable,0.5,Forward,1918,0.137
Amphibians,Vulnerable,0.5,Forward,1919,0.137
Amphibians,Vulnerable,0.5,Forward,1920,0.137
Amphibians,Vulnerable,0.5,Forward,1921,0.136
Amphibians,Vulnerable,0.5,Forward,1922,0.136
Amphibians,Vulnerable,0.5,Forward,1923,0.136
Amphibians,Vulnerable,0.5,Forward,1924,0.136
Amphibians,Vulnerable,0.5,Forward,1925,0.136
Amphibians,Vulnerable,0.5,Forward,1926,0.136
Amphibians,Vulnerable,0.5,Forward,1927,0.135
Amphibians,Vulnerable,0.5,Forward,1928,0.135
Amphibians,Vulnerable,0.5,Forward,1929,0.135
Amphibians,Vulnerable,0.5,Forward,1930,0.135
Amphibians,Vulnerable,0.5,Forward,1931,0.135
Amphibians,Vulnerable,0.5,Forward,1932,0.134
Amphibians,Vulnerable,0.5,Forward,1933,0.134
Amphibians,Vulnerable,0.5,Forward,1934,0.134
Amphibians,Vulnerable,0.5,Forward,1935,0.134
Amphibians,Vulnerable,0.5,Forward,1936,0.133
Amphibians,Vulnerable,0.5,Forward,1937,0.133
Amphibians,Vulnerable,0.5,Forward,1938,0.133
Amphibians,Vulnerable,0.5,Forward,1939,0.132
Amphibians,Vulnerable,0.5,Forward,1940,0.132
Amphibians,Vulnerable,0.5,Forward,1941,0.131
Amphibians,Vulnerable,0.5,Forward,1942,0.131
Amphibians,Vulnerable,0.5,Forward,1943,0.13
Amphibians,Vulnerable,0.5,Forward,1944,0.13
Amphibians,Vulnerable,0.5,Forward,1945,0.129
Amphibians,Vulnerable,0.5,Forward,1946,0.128
Amphibians,Vulnerable,0.5,Forward,1947,0.128
Amphibians,Vulnerable,0.5,Forward,1948,0.127
Amphibians,Vulnerable,0.5,Forward,1949,0.127
Amphibians,Vulnerable,0.5,Forward,1950,0.126
Amphibians,Vulnerable,0.5,Forward,1951,0.125
Amphibians,Vulnerable,0.5,Forward,1952,0.124
Amphibians,Vulnerable,0.5,Forward,1953,0.123
Amphibians,Vulnerable,0.5,Forward,1954,0.123
Amphibians,Vulnerable,0.5,Forward,1955,0.122
Amphibians,Vulnerable,0.5,Forward,1956,0.121
Amphibians,Vulnerable,0.5,Forward,1957,0.12
Amphibians,Vulnerable,0.5,Forward,1958,0.119
Amphibians,Vulnerable,0.5,Forward,1959,0.118
Amphibians,Vulnerable,0.5,Forward,1960,0.117
Amphibians,Vulnerable,0.5,Forward,1961,0.117
Amphibians,Vulnerable,0.5,Forward,1962,0.116
Amphibians,Vulnerable,0.5,Forward,1963,0.116
Amphibians,Vulnerable,0.5,Forward,1964,0.115
Amphibians,Vulnerable,0.5,Forward,1965,0.115
Amphibians,Vulnerable,0.5,Forward,1966,0.114
Amphibians,Vulnerable,0.5,Forward,1967,0.114
Amphibians,Vulnerable,0.5,Forward,1968,0.113
Amphibians,Vulnerable,0.5,Forward,1969,0.113
Amphibians,Vulnerable,0.5,Forward,1970,0.112
Amphibians,Vulnerable,0.5,Forward,1971,0.112
Amphibians,Vulnerable,0.5,Forward,1972,0.111
Amphibians,Vulnerable,0.5,Forward,1973,0.11
Amphibians,Vulnerable,0.5,Forward,1974,0.11
Amphibians,Vulnerable,0.5,Forward,1975,0.109
Amphibians,Vulnerable,0.5,Forward,1976,0.108
Amphibians,Vulnerable,0.5,Forward,1977,0.108
Amphibians,Vulnerable,0.5,Forward,1978,0.107
Amphibians,Vulnerable,0.5,Forward,1979,0.106
Amphibians,Vulnerable,0.5,Forward,1980,0.106
Amphibians,Vulnerable,0.5,Forward,1981,0.105
Amphibians,Vulnerable,0.5,Forward,1982,0.104
Amphibians,Vulnerable,0.5,Forward,1983,0.103
Amphibians,Vulnerable,0.5,Forward,1984,0.102
Amphibians,Vulnerable,0.5,Forward,1985,0.101
Amphibians,Vulnerable,0.5,Forward,1986,0.1
Amphibians,Vulnerable,0.5,Forward,1987,0.099
Amphibians,Vulnerable,0.5,Forward,1988,0.098
Amphibians,Vulnerable,0.5,Forward,1989,0.097
Amphibians,Vulnerable,0.5,Forward,1990,0.096
Amphibians,Vulnerable,0.5,Forward,1991,0.096
Amphibians,Vulnerable,0.5,Forward,1992,0.095
Amphibians,Vulnerable,0.5,Backward,1500,0.181
Amphibians,Vulnerable,0.5,Backward,1501,0.181
Amphibians,Vulnerable,0.5,Backward,1502,0.181
Amphibians,Vulnerable,0.5,Backward,1503,0.181
Amphibians,Vulnerable,0.5,Backward,1504,0.181
Amphibians,Vulnerable,0.5,Backward,1505,0.181
Amphibians,Vulnerable,0.5,Backward,1506,0.181
Amphibians,Vulnerable,0.5,Backward,1507,0.181
Amphibians,Vulnerable,0.5,Backward,1508,0.181
Amphibians,Vulnerable,0.5,Backward,1509,0.181
Amphibians,Vulnerable,0.5,Backward,1510,0.181
Amphibians,Vulnerable,0.5,Backward,1511,0.181
Amphibians,Vulnerable,0.5,Backward,1512,0.181
Amphibians,Vulnerable,0.5,Backward,1513,0.181
Amphibians,Vulnerable,0.5,Backward,1514,0.181
Amphibians,Vulnerable,0.5,Backward,1515,0.181
Amphibians,Vulnerable,0.5,Backward,1516,0.181
Amphibians,Vulnerable,0.5,Backward,1517,0.181
Amphibians,Vulnerable,0.5,Backward,1518,0.181
Amphibians,Vulnerable,0.5,Backward,1519,0.181
Amphibians,Vulnerable,0.5,Backward,1520,0.181
Amphibians,Vulnerable,0.5,Backward,1521,0.181
Amphibians,Vulnerable,0.5,Backward,1522,0.181
Amphibians,Vulnerable,0.5,Backward,1523,0.181
Amphibians,Vulnerable,0.5,Backward,1524,0.181
Amphibians,Vulnerable,0.5,Backward,1525,0.181
Amphibians,Vulnerable,0.5,Backward,1526,0.181
Amphibians,Vulnerable,0.5,Backward,1527,0.181
Amphibians,Vulnerable,0.5,Backward,1528,0.181
Amphibians,Vulnerable,0.5,Backward,1529,0.181
Amphibians,Vulnerable,0.5,Backward,1530,0.181
Amphibians,Vulnerable,0.5,Backward,1531,0.181
Amphibians,Vulnerable,0.5,Backward,1532,0.181
Amphibians,Vulnerable,0.5,Backward,1533,0.181
Amphibians,Vulnerable,0.5,Backward,1534,0.181
Amphibians,Vulnerable,0.5,Backward,1535,0.181
Amphibians,Vulnerable,0.5,Backward,1536,0.181
Amphibians,Vulnerable,0.5,Backward,1537,0.181
Amphibians,Vulnerable,0.5,Backward,1538,0.181
Amphibians,Vulnerable,0.5,Backward,1539,0.181
Amphibians,Vulnerable,0.5,Backward,1540,0.181
Amphibians,Vulnerable,0.5,Backward,1541,0.181
Amphibians,Vulnerable,0.5,Backward,1542,0.181
Amphibians,Vulnerable,0.5,Backward,1543,0.181
Amphibians,Vulnerable,0.5,Backward,1544,0.181
Amphibians,Vulnerable,0.5,Backward,1545,0.181
Amphibians,Vulnerable,0.5,Backward,1546,0.181
Amphibians,Vulnerable,0.5,Backward,1547,0.181
Amphibians,Vulnerable,0.5,Backward,1548,0.181
Amphibians,Vulnerable,0.5,Backward,1549,0.181
Amphibians,Vulnerable,0.5,Backward,1550,0.181
Amphibians,Vulnerable,0.5,Backward,1551,0.181
Amphibians,Vulnerable,0.5,Backward,1552,0.181
Amphibians,Vulnerable,0.5,Backward,1553,0.181
Amphibians,Vulnerable,0.5,Backward,1554,0.181
Amphibians,Vulnerable,0.5,Backward,1555,0.181
Amphibians,Vulnerable,0.5,Backward,1556,0.181
Amphibians,Vulnerable,0.5,Backward,1557,0.181
Amphibians,Vulnerable,0.5,Backward,1558,0.181
Amphibians,Vulnerable,0.5,Backward,1559,0.181
